year,state,employer,salary_median,rate_year,rate_state,rate_employer,rate
2016,CT,insurity,70550,2016,CT,insurity,1.0
2017,CA,standard,50523,2017,CA,standard,0.3333333333333333
2019,TX,dynamics,91915,2019,TX,dynamics,1.0
2017,TX,cyber,70000,2017,TX,cyber,0.5
2015,CA,sookasa,101000,2015,CA,sookasa,1.0
2018,MA,p  s tech,104000,2018,MA,p  s tech,1.0
2019,TX,customer,80000,2019,TX,customer,1.0
2017,TX,spectral md,94000,2017,TX,spectral md,1.0
2015,VA,ostrato,80000,2015,VA,ostrato,1.0
2015,WA,versium analytics,66500,2015,WA,versium analytics,1.0
2016,CA,amazon,145255,2016,CA,amazon,1.0
2018,WA,tyemill,83964,2018,WA,tyemill,1.0
2015,CA,demand media,90000,2015,CA,demand media,1.0
2017,CA,12th wonder,80870,2017,CA,12th wonder,0.3333333333333333
2018,CA,ssit,89000,2018,CA,ssit,1.0
2015,IL,uptake,105000,2015,IL,uptake,1.0
2015,PA,zonoff,70000,2015,PA,zonoff,1.0
2018,CA,colortokens,115000,2018,CA,colortokens,1.0
2016,CA,ispace,71510,2016,CA,ispace,0.5
2017,TX,ven,62000,2017,TX,ven,1.0
2015,MI,initech,76627,2015,MI,initech,1.0
2018,NY,emu health,92768,2018,NY,emu health,1.0
2018,TX,panton,55000,2018,TX,panton,1.0
2016,VT,keurig green mountain,106836,2016,VT,keurig green mountain,1.0
2015,CA,mercari,140000,2015,CA,mercari,1.0
2018,NY,pointstate capital,120000,2018,NY,pointstate capital,1.0
2019,VA,vigna,70060,2019,VA,vigna,1.0
2016,NY,tradical,69600,2016,NY,tradical,1.0
2014,MN,river,81203,2014,MN,river,1.0
2019,MA,advalent,68379,2019,MA,advalent,0.5
2018,MD,the oakleaf,55000,2018,MD,the oakleaf,1.0
2019,TX,cymansys,89000,2019,TX,cymansys,0.3333333333333333
2014,CA,clouds,89000,2014,CA,clouds,1.0
2015,CA,maxnorm,95000,2015,CA,maxnorm,1.0
2016,NJ,spacepalm,87000,2016,NJ,spacepalm,1.0
2018,GA,controlled products,71500,2018,GA,controlled products,1.0
2016,CA,emprise,70138,2016,CA,emprise,1.0
2016,CA,abacus,130000,2016,CA,abacus,1.0
2015,MN,egan,80000,2015,MN,egan,1.0
2015,NY,intelligent,78500,2015,NY,intelligent,1.0
2017,CA,gopackup,90000,2017,CA,gopackup,1.0
2015,CA,neato robotics,130000,2015,CA,neato robotics,1.0
2017,CA,hyundai autoever,107312,2017,CA,hyundai autoever,1.0
2019,IL,medcomps,69888,2019,IL,medcomps,0.5
2015,NY,tigerspike,85000,2015,NY,tigerspike,1.0
2016,TX,fermat,100000,2016,TX,fermat,1.0
2018,NY,knotel,125000,2018,NY,knotel,0.5
2017,CA,zephyr health,85000,2017,CA,zephyr health,1.0
2018,IN,pyramid,63544,2018,IN,pyramid,0.07692307692307693
2019,WA,98point6,119850,2019,WA,98point6,1.0
2015,MA,ufa,80000,2015,MA,ufa,1.0
2015,MI,compuware,81700,2015,MI,compuware,1.0
2017,WA,gocool,60000,2017,WA,gocool,1.0
2016,CO,qwinix,70491,2016,CO,qwinix,1.0
2018,TX,pvr,94000,2018,TX,pvr,0.010101010101010102
2019,MD,mettlertoledo autochem,70000,2019,MD,mettlertoledo autochem,1.0
2016,CA,suning commerce rd center,98342,2016,CA,suning commerce rd center,1.0
2015,IL,kenny construction,55000,2015,IL,kenny construction,1.0
2017,MA,healthca hr,63710,2017,MA,healthca hr,0.5
2017,IL,wargaming,52166,2017,IL,wargaming,1.0
2015,CA,ciphercloud,88254,2015,CA,ciphercloud,1.0
2015,CA,endpoint clinical,92000,2015,CA,endpoint clinical,1.0
2018,NJ,bachi tech,76000,2018,NJ,bachi tech,1.0
2015,AZ,med,68723,2015,AZ,med,1.0
2016,MA,lynn community health center,70000,2016,MA,lynn community health center,1.0
2016,CA,xavient,76500,2016,CA,xavient,1.0
2014,MD,valex,104500,2014,MD,valex,1.0
2016,CA,whova,50100,2016,CA,whova,1.0
2019,DE,b  w tek,70782,2019,DE,b  w tek,1.0
2015,NY,eltman eltman  cooper pc,48048,2015,NY,eltman eltman  cooper pc,1.0
2018,MD,scope,74152,2018,MD,scope,1.0
2015,CA,colnet,110000,2015,CA,colnet,1.0
2019,NJ,formosa plastics,58922,2019,NJ,formosa plastics,1.0
2015,CA,percolata,93974,2015,CA,percolata,1.0
2015,IL,kpmg l,95000,2015,IL,kpmg l,1.0
2017,NJ,infoquest,56700,2017,NJ,infoquest,1.0
2019,CA,perform,75000,2019,CA,perform,0.5
2016,MN,fastbridge learning,85000,2016,MN,fastbridge learning,1.0
2016,MA,epidemico,50000,2016,MA,epidemico,1.0
2015,NY,jamison capital partners,120000,2015,NY,jamison capital partners,1.0
2017,NY,street diligence,100000,2017,NY,street diligence,1.0
2015,MD,winning edge,73000,2015,MD,winning edge,0.5
2018,FL,gaming,160000,2018,FL,gaming,1.0
2016,MA,cervello,75000,2016,MA,cervello,1.0
2015,TX,erp experts,82000,2015,TX,erp experts,1.0
2014,NY,mztix,126422,2014,NY,mztix,1.0
2015,TX,techbits,64418,2015,TX,techbits,1.0
2018,NJ,sumas edge,68500,2018,NJ,sumas edge,0.25
2018,WI,wts paradigm,62400,2018,WI,wts paradigm,1.0
2015,AZ,indecomm s,60000,2015,AZ,indecomm s,1.0
2014,IL,imc,130000,2014,IL,imc,1.0
2015,MD,mantaro,79518,2015,MD,mantaro,1.0
2017,CA,film,75941,2017,CA,film,1.0
2015,NY,mindex,96000,2015,NY,mindex,1.0
2016,CT,newvision,70000,2016,CT,newvision,1.0
2016,CA,pibao,115380,2016,CA,pibao,0.5
2016,MA,berg,62000,2016,MA,berg,1.0
2019,NJ,systech,75130,2019,NJ,systech,1.0
2016,CA,integral development,137800,2016,CA,integral development,1.0
2018,MN,sree,93540,2018,MN,sree,1.0
2016,VA,innovative,63814,2016,VA,innovative,1.0
2018,CA,zebit,105000,2018,CA,zebit,1.0
2015,CA,synergyquad,121000,2015,CA,synergyquad,1.0
2016,TX,fracgeo,72000,2016,TX,fracgeo,1.0
2015,CA,clever,120000,2015,CA,clever,1.0
2016,CA,4info,100000,2016,CA,4info,1.0
2019,CA,taola,100000,2019,CA,taola,0.5
2016,FL,recovery,52000,2016,FL,recovery,1.0
2019,CA,dp  corp,70262,2019,CA,dp  corp,1.0
2017,MO,dst,70480,2017,MO,dst,1.0
2017,CA,quicken,80000,2017,CA,quicken,1.0
2019,IL,n,81000,2019,IL,n,0.3333333333333333
2019,TX,fusion oratories,61800,2019,TX,fusion oratories,1.0
2018,CA,frequence,88733,2018,CA,frequence,1.0
2016,NH,decisionwave,60500,2016,NH,decisionwave,1.0
2017,NJ,honeywell,90000,2017,NJ,honeywell,1.0
2019,CA,testmax,100000,2019,CA,testmax,1.0
2016,CA,banjara,96000,2016,CA,banjara,1.0
2017,NV,aristocrat,87500,2017,NV,aristocrat,0.5
2017,NJ,all,60000,2017,NJ,all,1.0
2017,MD,structural,73382,2017,MD,structural,1.0
2016,MA,fse,90000,2016,MA,fse,1.0
2016,CA,concur,110004,2016,CA,concur,0.5
2017,CA,safetychain,100000,2017,CA,safetychain,1.0
2016,CA,fresh gravity,98342,2016,CA,fresh gravity,1.0
2016,NY,kargo,135000,2016,NY,kargo,1.0
2019,CT,cohen veterans,86674,2019,CT,cohen veterans,1.0
2015,TX,aa   ing,62000,2015,TX,aa   ing,1.0
2019,NY,panha,102000,2019,NY,panha,1.0
2017,ND,intelligent insites,60320,2017,ND,intelligent insites,1.0
2016,CA,nexgen asset management,70000,2016,CA,nexgen asset management,1.0
2016,CA,khan academy,120349,2016,CA,khan academy,1.0
2018,CA,cox comet,110000,2018,CA,cox comet,1.0
2019,NJ,opex,79000,2019,NJ,opex,1.0
2016,VA,ilerra,66960,2016,VA,ilerra,1.0
2015,MA,rbm,85000,2015,MA,rbm,1.0
2018,NY,com,114250,2018,NY,com,1.0
2016,MI,amazon,110000,2016,MI,amazon,1.0
2015,CA,chrono,91360,2015,CA,chrono,1.0
2015,NJ,j knipper and,48000,2015,NJ,j knipper and,1.0
2016,WA,sur la table,93600,2016,WA,sur la table,1.0
2015,MO,hrb professional,76023,2015,MO,hrb professional,1.0
2019,NJ,computer,87000,2019,NJ,computer,1.0
2019,TX,academic partnerships,64000,2019,TX,academic partnerships,1.0
2018,TX,universalprofessionals,90005,2018,TX,universalprofessionals,1.0
2018,UT,entrata,75000,2018,UT,entrata,1.0
2015,KY,revon,110000,2015,KY,revon,1.0
2019,NJ,nbcuniversal media,145000,2019,NJ,nbcuniversal media,1.0
2018,CA,tekplay,100000,2018,CA,tekplay,1.0
2015,CA,lightning bolt,100000,2015,CA,lightning bolt,1.0
2015,IL,seeit,90000,2015,IL,seeit,1.0
2016,CA,gopackup,110000,2016,CA,gopackup,1.0
2018,OH,onix ing,70000,2018,OH,onix ing,1.0
2015,CA,equidate,100000,2015,CA,equidate,1.0
2016,CA,vimo,125000,2016,CA,vimo,1.0
2017,MA,casenet,108700,2017,MA,casenet,1.0
2019,PA,express dynamics,69722,2019,PA,express dynamics,1.0
2017,NY,liveintent,80000,2017,NY,liveintent,1.0
2016,NY,publishers clearing house,60000,2016,NY,publishers clearing house,1.0
2017,MI,fujitsu tenof,70000,2017,MI,fujitsu tenof,1.0
2016,TX,mergen,65042,2016,TX,mergen,1.0
2018,CA,thinksmart,67000,2018,CA,thinksmart,1.0
2015,MA,bracebridge capital,80000,2015,MA,bracebridge capital,1.0
2018,VA,caci   federal,92718,2018,VA,caci   federal,1.0
2015,VA,vision,70000,2015,VA,vision,1.0
2019,NJ,acebios,97000,2019,NJ,acebios,1.0
2014,OK,keybridge,55000,2014,OK,keybridge,1.0
2016,SC,castortek,55000,2016,SC,castortek,0.25
2019,CA,palo alto,207193,2019,CA,palo alto,1.0
2016,TX,azee,67184,2016,TX,azee,0.09090909090909091
2015,CA,personalis,125000,2015,CA,personalis,1.0
2014,CA,adaptv,95000,2014,CA,adaptv,0.5
2015,NY,ec info,73445,2015,NY,ec info,1.0
2019,CO,alcohol monitoring,87173,2019,CO,alcohol monitoring,1.0
2018,MA,quantiphi,90000,2018,MA,quantiphi,0.3333333333333333
2017,CA,narvar,108000,2017,CA,narvar,1.0
2015,TX,sparkcognition,80000,2015,TX,sparkcognition,1.0
2017,IL,kcura,75000,2017,IL,kcura,1.0
2016,NC,live oak bank,50004,2016,NC,live oak bank,0.5
2019,IL,nextgen,80912,2019,IL,nextgen,1.0
2017,CA,euclid,101026,2017,CA,euclid,1.0
2015,MI,critech research,54180,2015,MI,critech research,1.0
2017,CA,zestfinance,100000,2017,CA,zestfinance,1.0
2019,CA,sky2c freight,103064,2019,CA,sky2c freight,1.0
2017,MD,gse,60100,2017,MD,gse,1.0
2018,CA,sync,85500,2018,CA,sync,1.0
2017,OK,keybridge,46696,2017,OK,keybridge,1.0
2018,NJ,harken,92800,2018,NJ,harken,0.5
2017,CA,crafting bytes,95000,2017,CA,crafting bytes,1.0
2015,NJ,reevatech consultants,67800,2015,NJ,reevatech consultants,1.0
2016,VA,ellucian,75000,2016,VA,ellucian,1.0
2016,DC,n institutes for research,39312,2016,DC,n institutes for research,1.0
2017,CA,proteus  health,128000,2017,CA,proteus  health,1.0
2015,MD,tele,91220,2015,MD,tele,1.0
2016,MI,j  b medical supply,65000,2016,MI,j  b medical supply,1.0
2015,NY,7park,75000,2015,NY,7park,1.0
2019,KS,comp alliance,61256,2019,KS,comp alliance,1.0
2015,IL,on point,60000,2015,IL,on point,1.0
2019,OR,cbt nuggets,60000,2019,OR,cbt nuggets,1.0
2015,MA,actifio,97178,2015,MA,actifio,1.0
2015,CT,butler,70975,2015,CT,butler,1.0
2015,CA,graphsql,120000,2015,CA,graphsql,1.0
2018,MI,nhk,87500,2018,MI,nhk,1.0
2017,VA,cloud,70803,2017,VA,cloud,0.5
2019,NY,vision  equipment,68000,2019,NY,vision  equipment,1.0
2017,TX,hc beck,68827,2017,TX,hc beck,1.0
2015,GA,positive,76000,2015,GA,positive,0.5
2019,PA,synergy comp insurance,50000,2019,PA,synergy comp insurance,1.0
2017,NJ,agneto,80000,2017,NJ,agneto,0.25
2015,CA,dehix corp,115000,2015,CA,dehix corp,1.0
2017,IL,frictionless,64900,2017,IL,frictionless,1.0
2019,IL,dais,77189,2019,IL,dais,1.0
2016,CA,intel,107477,2016,CA,intel,1.0
2016,NJ,apn,120000,2016,NJ,apn,1.0
2016,NY,fox news,72010,2016,NY,fox news,1.0
2019,MD,blitz,80704,2019,MD,blitz,1.0
2015,CA,silver peak,80000,2015,CA,silver peak,1.0
2019,MI,distro,65000,2019,MI,distro,0.5
2019,NC,clear thought,90000,2019,NC,clear thought,0.3333333333333333
2016,CA,element,60029,2016,CA,element,1.0
2019,IL,cyberbridge,187200,2019,IL,cyberbridge,1.0
2016,FL,pacific54 corp,45000,2016,FL,pacific54 corp,1.0
2018,NJ,munich reinsurance,90000,2018,NJ,munich reinsurance,1.0
2017,NY,aclor,70000,2017,NY,aclor,1.0
2017,NY,covanex,51000,2017,NY,covanex,0.3333333333333333
2016,PA,mine vision,110000,2016,PA,mine vision,1.0
2018,IL,goldwind,54579,2018,IL,goldwind,1.0
2015,CA,naehas,120000,2015,CA,naehas,1.0
2016,CA,technicolor connected home,100277,2016,CA,technicolor connected home,1.0
2017,WA,adisys,100000,2017,WA,adisys,1.0
2015,GA,the rainmaker  s,73445,2015,GA,the rainmaker  s,1.0
2018,CA,amino,120000,2018,CA,amino,1.0
2015,IL,cdi,90000,2015,IL,cdi,1.0
2017,CT,intertech media,66331,2017,CT,intertech media,1.0
2016,MA,cloudhealth,75000,2016,MA,cloudhealth,1.0
2016,GA,vonage,93371,2016,GA,vonage,1.0
2019,CA,all in 1,71600,2019,CA,all in 1,0.5
2016,TX,metadot,60000,2016,TX,metadot,1.0
2016,NY,kognito,120000,2016,NY,kognito,1.0
2018,DE,streamline,87000,2018,DE,streamline,0.08333333333333333
2018,CA,cnc factory,99500,2018,CA,cnc factory,1.0
2018,NY,computer,95000,2018,NY,computer,1.0
2018,CA,amazon,151200,2018,CA,amazon,1.0
2018,CA,cloudely,89000,2018,CA,cloudely,1.0
2016,MA,choicestream,75000,2016,MA,choicestream,1.0
2017,IL,numeric,110864,2017,IL,numeric,1.0
2017,TN,qualifacts,72322,2017,TN,qualifacts,1.0
2016,CA,the centennial,60000,2016,CA,the centennial,1.0
2017,CA,23andme,102149,2017,CA,23andme,1.0
2015,CA,successfactors,95500,2015,CA,successfactors,1.0
2019,TX,adcetera design studio,50918,2019,TX,adcetera design studio,1.0
2016,NY,nasdaq,72010,2016,NY,nasdaq,1.0
2016,NJ,camber pharmaceuticals,65000,2016,NJ,camber pharmaceuticals,1.0
2015,GA,priple,115000,2015,GA,priple,1.0
2018,CA,invensense,146775,2018,CA,invensense,1.0
2017,MD,the oakleaf,75000,2017,MD,the oakleaf,1.0
2015,CT,i2e,70000,2015,CT,i2e,1.0
2015,CA,keep truckin,80000,2015,CA,keep truckin,1.0
2014,WI,exec search,65000,2014,WI,exec search,1.0
2018,CA,robert half,64376,2018,CA,robert half,1.0
2015,NE,lutz,60000,2015,NE,lutz,1.0
2016,CA,honeycomb,120000,2016,CA,honeycomb,1.0
2019,TX,8k miles health cloud,94307,2019,TX,8k miles health cloud,1.0
2016,TX,outsource research,60000,2016,TX,outsource research,1.0
2018,TX,cloud big,90700,2018,TX,cloud big,0.3333333333333333
2018,MI,attempt,90000,2018,MI,attempt,0.0
2015,CA,concur,93280,2015,CA,concur,0.0
2016,CA,missionsky,94560,2016,CA,missionsky,0.0
2017,TX,platinum infosys,85000,2017,TX,platinum infosys,0.0
2019,TX,intelli,93538,2019,TX,intelli,0.0
2017,WA,akvelon  outsourcing,107000,2017,WA,akvelon  outsourcing,0.0
2016,GA,dw practice,100000,2016,GA,dw practice,0.0
2016,CA,artesia,39146,2016,CA,artesia,0.0
2018,PA,glorian,87250,2018,PA,glorian,0.0
2017,VA,diligent,90000,2017,VA,diligent,0.0
2019,CA,neelblue,91395,2019,CA,neelblue,0.0
2016,NJ,boulevard,70000,2016,NJ,boulevard,0.0
2017,UT,connvertex,79000,2017,UT,connvertex,0.0
2018,TX,agile upstream,70429,2018,TX,agile upstream,0.0
2019,NJ,abal,117853,2019,NJ,abal,0.0
2019,OH,sterling jewelers,69098,2019,OH,sterling jewelers,0.0
2017,CA,jnj,78853,2017,CA,jnj,0.0
2018,MO,partners,115000,2018,MO,partners,0.0
2015,MN,tollotech,80000,2015,MN,tollotech,0.0
2019,NY,byte,92660,2019,NY,byte,0.0
2017,TX,newgistics,77000,2017,TX,newgistics,0.0
2016,IL,1010logic,51000,2016,IL,1010logic,0.0
2017,IL,galaxy i,70000,2017,IL,galaxy i,0.0
2017,IL,ufortune,50000,2017,IL,ufortune,0.0
2017,TX,sapot,70000,2017,TX,sapot,0.0
2019,KS,nuvento,76000,2019,KS,nuvento,0.0
2019,CA,idlogiq,109242,2019,CA,idlogiq,0.0
2017,TX,zte tech,66180,2017,TX,zte tech,0.0
2018,TX,ziddos,88000,2018,TX,ziddos,0.0
2017,NY,architizer,90813,2017,NY,architizer,0.0
2016,WA,hitech advisors,60000,2016,WA,hitech advisors,0.0
2017,GA,vcit,60000,2017,GA,vcit,0.0
2017,IL,kalven,75941,2017,IL,kalven,0.0
2016,MD,chrysalis analytics,50000,2016,MD,chrysalis analytics,0.0
2015,VA,sls,70000,2015,VA,sls,0.0
2019,VA,fourthwall media,65686,2019,VA,fourthwall media,0.0
2017,TX,sapphire,70000,2017,TX,sapphire,0.0
2015,NC,imaginovation,80000,2015,NC,imaginovation,0.0
2017,MI,acwiron,62000,2017,MI,acwiron,0.0
2017,NY,pioneer,72000,2017,NY,pioneer,0.0
2015,VA,3av,90000,2015,VA,3av,0.0
2017,MA,profitect,78000,2017,MA,profitect,0.0
2016,CO,man,70491,2016,CO,man,0.0
2018,IL,lorven,100000,2018,IL,lorven,0.0
2019,MI,mcm quality,78300,2019,MI,mcm quality,0.0
2017,AZ,the  of arizona,82500,2017,AZ,the  of arizona,0.0
2016,PA,infopro,60000,2016,PA,infopro,0.0
2017,TX,spout analytics,100000,2017,TX,spout analytics,0.0
2018,TX,national,81000,2018,TX,national,0.0
2018,GA,pi,82098,2018,GA,pi,0.0
2016,GA,vsys,60000,2016,GA,vsys,0.0
2017,FL,n,72000,2017,FL,n,0.0
2017,NJ,asb,70221,2017,NJ,asb,0.0
2018,IL,infospear,83366,2018,IL,infospear,0.0
2015,FL,master ca,55000,2015,FL,master ca,0.0
2018,VA,it excel,84000,2018,VA,it excel,0.0
2018,GA,nissi,82098,2018,GA,nissi,0.0
2019,VA,advanced,85000,2019,VA,advanced,0.0
2018,NC,refulgent,92019,2018,NC,refulgent,0.0
2016,CA,sejalit,79498,2016,CA,sejalit,0.0
2018,CA,makeurcareer,90000,2018,CA,makeurcareer,0.0
2015,TX,national health,72500,2015,TX,national health,0.0
2016,CA,standard,79498,2016,CA,standard,0.0
2015,VA,maxary,72000,2015,VA,maxary,0.0
2018,MI,pegasys,71635,2018,MI,pegasys,0.0
2017,CA,dgn,111000,2017,CA,dgn,0.0
2017,WA,divensi,86000,2017,WA,divensi,0.0
2017,IL,aurora,83366,2017,IL,aurora,0.0
2016,CA,avant,76250,2016,CA,avant,0.0
2018,CA,winwire,111000,2018,CA,winwire,0.0
2015,CA,deluxe media creative,150000,2015,CA,deluxe media creative,0.0
2015,VA,logicatech,55000,2015,VA,logicatech,0.0
2016,NY,consultadd,72800,2016,NY,consultadd,0.0
2017,CA,venture,94536,2017,CA,venture,0.0
2015,CO,ming,44000,2015,CO,ming,0.0
2018,TX,tekdynamics,77000,2018,TX,tekdynamics,0.0
2015,IL,systegration,49400,2015,IL,systegration,0.0
2015,CA,sri,65000,2015,CA,sri,0.0
2015,CA,xcorp,75000,2015,CA,xcorp,0.0
2018,MI,megan,75840,2018,MI,megan,0.0
2017,TX,techorbit,120000,2017,TX,techorbit,0.0
2018,CA,samepage,95500,2018,CA,samepage,0.0
2018,TX,nilior,93933,2018,TX,nilior,0.0
2018,TX,sai cornerstone,87160,2018,TX,sai cornerstone,0.0
2016,AL,geocue,61755,2016,AL,geocue,0.0
2018,PA,infoyuga,73000,2018,PA,infoyuga,0.0
2017,MI,dawn,80000,2017,MI,dawn,0.0
2019,NJ,brainware,83346,2019,NJ,brainware,0.0
2016,NJ,sphereforce,53518,2016,NJ,sphereforce,0.0
2016,CA,kahuna,130000,2016,CA,kahuna,0.0
2017,CA,rescan,118186,2017,CA,rescan,0.0
2015,NJ,hsm tech,58000,2015,NJ,hsm tech,0.0
2018,TX,reni analytics,69000,2018,TX,reni analytics,0.0
2018,TX,excerio,90646,2018,TX,excerio,0.0
2015,CA,one sd,69139,2015,CA,one sd,0.0
2019,TX,cybersolve,66872,2019,TX,cybersolve,0.0
2019,MD,serigor,114982,2019,MD,serigor,0.0
2018,TX,capgemini,76800,2018,TX,capgemini,0.0
2019,IN,rad cube,74485,2019,IN,rad cube,0.0
2019,NJ,techno,75500,2019,NJ,techno,0.0
2018,NJ,arch,86154,2018,NJ,arch,0.0
2019,CA,8k miles health cloud,109242,2019,CA,8k miles health cloud,0.0
2017,AZ,kbr,75000,2017,AZ,kbr,0.0
2018,NJ,geminiworks,84320,2018,NJ,geminiworks,0.0
2019,CA,chalk,68000,2019,CA,chalk,0.0
2018,IL,agilysis,113000,2018,IL,agilysis,0.0
2017,GA,talent9,60000,2017,GA,talent9,0.0
2016,AZ,grand canyon,42000,2016,AZ,grand canyon,0.0
2017,CA,ashunya investment,61160,2017,CA,ashunya investment,0.0
2018,PA,specialists,102000,2018,PA,specialists,0.0
2017,CA,linkedroad,98220,2017,CA,linkedroad,0.0
2018,IL,marvelous,84000,2018,IL,marvelous,0.0
2018,TX,vsmart cloud,90675,2018,TX,vsmart cloud,0.0
2017,CT,dhansol,84000,2017,CT,dhansol,0.0
2017,CA,leothundra,51000,2017,CA,leothundra,0.0
2019,IL,united,80912,2019,IL,united,0.0
2015,NY,pivotaath,67700,2015,NY,pivotaath,0.0
2018,NJ,ed tech,96366,2018,NJ,ed tech,0.0
2016,OH,nuvu travel,50000,2016,OH,nuvu travel,0.0
2017,NJ,lerpal,74000,2017,NJ,lerpal,0.0
2017,MN,pinnakl edge,63000,2017,MN,pinnakl edge,0.0
2019,NY,xcg design corp,76000,2019,NY,xcg design corp,0.0
2017,CA,itech analyst corp,75000,2017,CA,itech analyst corp,0.0
2019,TX,plasma computing,77189,2019,TX,plasma computing,0.0
2016,NJ,human  and knowledge,64000,2016,NJ,human  and knowledge,0.0
2018,TX,je matadi,73000,2018,TX,je matadi,0.0
2019,CA,fundpnb,86320,2019,CA,fundpnb,0.0
2019,IA,shift interactive,65458,2019,IA,shift interactive,0.0
2016,CA,autosoez,70160,2016,CA,autosoez,0.0
2017,TX,infovision,91000,2017,TX,infovision,0.0
2016,CA,richrelevance,120000,2016,CA,richrelevance,0.0
2019,NJ,spln,75000,2019,NJ,spln,0.0
2019,TX,zonestra,88550,2019,TX,zonestra,0.0
2018,TX,spark,88483,2018,TX,spark,0.0
2016,NJ,enable healthcare,70000,2016,NJ,enable healthcare,0.0
2017,VA,sstech,75000,2017,VA,sstech,0.0
2018,CA,team,93000,2018,CA,team,0.0
2016,CA,founders base,73180,2016,CA,founders base,0.0
2019,CA,central,103064,2019,CA,central,0.0
2019,NJ,educationdynamics,108000,2019,NJ,educationdynamics,0.0
2015,CA,audience media,87277,2015,CA,audience media,0.0
2018,OH,halcyon,76586,2018,OH,halcyon,0.0
2018,CA,jumpshot,90500,2018,CA,jumpshot,0.0
2019,TX,nascent,62000,2019,TX,nascent,0.0
2019,NC,vencedor,80000,2019,NC,vencedor,0.0
2017,OR,hitek force,62000,2017,OR,hitek force,0.0
2019,TX,zte tech,82000,2019,TX,zte tech,0.0
2019,WA,costco wholesale,110000,2019,WA,costco wholesale,0.0
2018,GA,sun cloud,83000,2018,GA,sun cloud,0.0
2017,TX,kj,60000,2017,TX,kj,0.0
2019,IL,cquent,80912,2019,IL,cquent,0.0
2016,CA,skt  corp,94560,2016,CA,skt  corp,0.0
2018,GA,s9,74734,2018,GA,s9,0.0
2018,TX,globus,105165,2018,TX,globus,0.0
2016,TX,adeptmax,68000,2016,TX,adeptmax,0.0
2015,CA,eezee,69139,2015,CA,eezee,0.0
2016,CA,parasol,80000,2016,CA,parasol,0.0
2019,MI,yashraj,78125,2019,MI,yashraj,0.0
2016,NJ,it elite,56888,2016,NJ,it elite,0.0
2017,NJ,prime,72000,2017,NJ,prime,0.0
2016,CA,fove,90000,2016,CA,fove,0.0
2017,AZ,region,63000,2017,AZ,region,0.0
2015,PA,triforce,80000,2015,PA,triforce,0.0
2015,TX,jcomponent,54000,2015,TX,jcomponent,0.0
2017,AR,protech,56000,2017,AR,protech,0.0
2017,CA,technossus,110000,2017,CA,technossus,0.0
2016,NY,aux,72010,2016,NY,aux,0.0
2019,TX,advaitaa,110000,2019,TX,advaitaa,0.0
2017,MI,meridian,78083,2017,MI,meridian,0.0
2017,IL,mars,60000,2017,IL,mars,0.0
2016,PA,grassroot,70000,2016,PA,grassroot,0.0
2018,CA,l,120000,2018,CA,l,0.0
2018,NY,imobile,75060,2018,NY,imobile,0.0
2017,CA,tradesy,100000,2017,CA,tradesy,0.0
2015,TX,vabsys,65000,2015,TX,vabsys,0.0
2018,GA,weentive,98500,2018,GA,weentive,0.0
2018,CA,intellect,94000,2018,CA,intellect,0.0
2018,NY,utc,85000,2018,NY,utc,0.0
2016,TX,platinum infosys,70000,2016,TX,platinum infosys,0.0
2016,IL,gantec publishing,60000,2016,IL,gantec publishing,0.0
2016,MI,m2m,60000,2016,MI,m2m,0.0
2018,NY,nyfg,78000,2018,NY,nyfg,0.0
2016,AR,valuepro,60000,2016,AR,valuepro,0.0
2015,IL,aha square,65000,2015,IL,aha square,0.0
2018,CA,prolifics,87339,2018,CA,prolifics,0.0
2017,CA,ap aeronautics,102200,2017,CA,ap aeronautics,0.0
2016,MI,cart direct supply,100000,2016,MI,cart direct supply,0.0
2018,PA,xsunt,60000,2018,PA,xsunt,0.0
2015,TX,echelon,63315,2015,TX,echelon,0.0
2016,NJ,astograph,64000,2016,NJ,astograph,0.0
2017,TX,hitech bangla,70000,2017,TX,hitech bangla,0.0
2019,FL,scooterbug,85350,2019,FL,scooterbug,0.0
2018,NJ,ilogic,87700,2018,NJ,ilogic,0.0
2016,FL,swift,45000,2016,FL,swift,0.0
2018,PA,velaga,79000,2018,PA,velaga,0.0
2016,NY,ricepo,72010,2016,NY,ricepo,0.0
2019,NJ,citadel,75130,2019,NJ,citadel,0.0
2018,VA,logicatech,85000,2018,VA,logicatech,0.0
2019,GA,avista tech,86000,2019,GA,avista tech,0.0
2017,NJ,trigyn,120000,2017,NJ,trigyn,0.0
2018,OH,yoga,88000,2018,OH,yoga,0.0
2014,MN,tech consultants,90000,2014,MN,tech consultants,0.0
2019,PA,myota,70000,2019,PA,myota,0.0
